year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2013,48439,Tarrant County (TX),Tarrant County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,298256,1.3
2014,48439,Tarrant County (TX),Tarrant County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,308912,1.32
2015,48439,Tarrant County (TX),Tarrant County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,320934,1.35
2016,48439,Tarrant County (TX),Tarrant County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,333149,1.3800000000000001
2017,48439,Tarrant County (TX),Tarrant County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,346103,1.41
2018,48439,Tarrant County (TX),Tarrant County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,357095,1.43
2019,48439,Tarrant County (TX),Tarrant County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,367432,1.46
1999,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,107776,1.44
2000,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,109128,1.45
2001,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,110665,1.46
2002,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,111352,1.48
2003,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,111651,1.49
2004,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,111816,1.5
2005,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,111916,1.51
2006,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,111939,1.53
2007,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,112201,1.54
2008,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,112626,1.55
2009,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,113854,1.57
2010,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,115328,1.58
2011,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,116119,1.59
2012,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,117366,1.61
2013,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,118028,1.62
2014,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,118628,1.6400000000000001
2015,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,118902,1.6500000000000001
2016,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,119261,1.6600000000000001
2017,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,119146,1.6800000000000002
2018,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,119204,1.6900000000000002
2019,34039,Union County (NJ),Union County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,119252,1.71
1999,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,881674,1.91
2000,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,878278,2.03
2001,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,871993,2.15
2002,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,864195,2.29
2003,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,2.4524530329152947,20,855111,2.4299999999999997
2004,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,2.248879271789619,18,843579,2.58
2005,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,3.5926646170691563,29,830551,2.74
2006,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,1.9824296451737369,16,815520,2.9099999999999997
2007,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,3.0228551521303495,25,797630,3.09
2008,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,3.647266933167136,29,776163,3.2800000000000002
2009,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,4.834808475241584,38,758987,3.48
2010,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,1.8970760632327885,16,745560,3.7
2011,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,2.971921534176113,22,734695,3.9299999999999997
2012,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,2.474150003343135,19,725215,4.18
2013,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,5.086195713441429,40,713230,4.430000000000001
2014,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,5.648379180414605,42,705488,4.71
2015,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,4.4300062223784265,32,700382,5
2016,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,3.8956650148013456,29,695305,3.61
2017,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,3.3491626141899467,23,691651,2.6
2018,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,689199,1.87
2019,26163,Wayne County (MI),Wayne County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,686833,1.35
1999,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,130442,0.03
2000,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,131859,0.05
2001,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,132116,0.09
2002,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,132285,0.15000000000000002
2003,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,131702,0.25
2004,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,131263,0.43000000000000005
2005,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,130811,0.73
2006,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,130252,1.24
2007,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,130048,2.1
2008,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,129988,1.98
2009,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,130992,1.86
2010,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,132373,1.74
2011,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,133573,1.6400000000000001
2012,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,134414,1.54
2013,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,135607,1.44
2014,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,136548,1.36
2015,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,137240,1.27
2016,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,137670,1.1900000000000002
2017,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,137955,1.12
2018,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,138311,1.05
2019,36119,Westchester County (NY),Westchester County,nhb,Non-Hispanic Black,single_heroin,Heroin alone,NA,NA,138785,0.99
1999,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1713164,0.02
2000,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1726476,0.03
2001,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1740998,0.07
2002,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1738246,0.13
2003,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1730989,0.25
2004,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1727546,0.48000000000000004
2005,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,0.8590386926155638,16,1731419,0.92
2006,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.2007428866441088,22,1745524,1.04
2007,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.0963950116287053,21,1763148,1.1700000000000002
2008,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.1352845001153768,21,1783055,1.33
2009,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.7527586252022858,34,1802789,1.5
2010,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.2454072510271301,25,1823274,1.6900000000000002
2011,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.9069159525739696,34,1850917,1.91
2012,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.9962613804431038,38,1880366,2.16
2013,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.959952082893767,59,1909674,2.44
2014,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.8279423908830092,58,1937915,2.7600000000000002
2015,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.048699853099983,66,1972959,3.12
2016,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.6514207138265955,75,1998573,3.52
2017,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.663666074609739,58,2015484,3.3
2018,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.305248210331326,73,2034053,3.09
2019,08001,Adams County (CO),Adams County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.9311312816327533,65,2049893,2.8899999999999997
1999,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,621883,0.39
2000,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,620293,0.36
2001,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,614980,0.32999999999999996
2002,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,599069,0.3
2003,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,585188,0.27
2004,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,571758,0.25
2005,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,560656,0.23
2006,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,552758,0.21000000000000002
2007,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,548174,0.19
2008,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,546526,0.17
2009,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,545969,0.16
2010,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,542489,0.14
2011,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,543457,0.19
2012,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,547224,0.25
2013,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,551363,0.32999999999999996
2014,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,556817,0.44
2015,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,560269,0.58
2016,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,559101,0.76
2017,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,554669,1
2018,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,549302,1.33
2019,06001,Alameda County (CA),Alameda County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.2229147758229804,13,542435,1.75
1999,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1089516,0.03
2000,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1079229,0.13
2001,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1070473,0.46
2002,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,1061028,1.72
2003,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.231320226803101,63,1051418,6.37
2004,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.254709951975317,53,1038557,5.2
2005,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.580339493403291,55,1024191,4.25
2006,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.388625131231509,14,1013150,3.4699999999999998
2007,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,1.9901576919301034,19,1006581,2.84
2008,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.18851779704574,40,1001744,3.46
2009,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.719963076353805,37,999582,4.22
2010,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.7375331552591695,24,998411,5.1499999999999995
2011,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,7.534669114134582,69,998757,6.28
2012,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,9.562179504149139,92,997606,7.659999999999999
2013,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,10.413257086484665,94,996072,9.34
2014,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,9.872949848305565,89,992349,11.39
2015,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,12.452095836553912,116,986113,13.89
2016,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,7.4937720360943,71,980916,6.57
2017,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.399619568186935,25,973187,3.11
2018,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,967767,1.47
2019,42003,Allegheny County (PA),Allegheny County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,963640,0.7
1999,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,209329,0.01
2000,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,203156,0.03
2001,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,197586,0.1
2002,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,191937,0.37
2003,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,187461,1.36
2004,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,182853,4.95
2005,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,179374,5.119999999999999
2006,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,177962,5.29
2007,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,7.570008159556439,13,177304,5.48
2008,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.061618437042695,11,176748,5.659999999999999
2009,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,8.303613466961899,15,177052,5.859999999999999
2010,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,177033,6.06
2011,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,176389,6.2700000000000005
2012,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,177007,6.49
2013,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,5.151485344722921,12,176275,6.71
2014,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,8.69261604510896,14,175817,6.94
2015,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,8.13792154008667,15,175161,7.18
2016,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.84325644409674,14,173237,7.430000000000001
2017,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,171697,1.86
2018,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,169849,0.47000000000000003
2019,24510,Baltimore city (MD),Baltimore city,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,167143,0.12000000000000001
1999,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,561613,0.44
2000,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,558773,0.5700000000000001
2001,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,555501,0.73
2002,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,552381,0.93
2003,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,548822,1.1900000000000002
2004,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,544313,1.53
2005,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,538938,1.95
2006,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.427451438354166,12,533575,2.5
2007,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.5584771717055967,17,526730,3.2
2008,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.7322239599942653,18,521369,4.09
2009,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.69872048590746,16,515894,3.48
2010,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.998152099485514,13,512141,2.96
2011,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,510789,2.52
2012,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.039885219098468,19,508967,3.6
2013,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.838728051976489,22,505826,5.159999999999999
2014,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,7.583845516878796,33,501750,7.39
2015,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,9.290807386774649,40,497084,10.58
2016,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,6.766646154023696,29,491086,5.430000000000001
2017,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.9309360237295516,12,484350,2.79
2018,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,477194,1.43
2019,24005,Baltimore County (MD),Baltimore County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,470549,0.74
1999,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,509267,1.41
2000,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,505161,1.48
2001,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,506656,1.55
2002,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,509263,1.6300000000000001
2003,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,508730,1.71
2004,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,512908,1.79
2005,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,514906,1.8800000000000001
2006,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,521859,1.97
2007,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,525862,2.07
2008,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.192242859669121,17,527739,2.17
2009,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.940148815970161,15,530124,2.27
2010,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.1515013916991075,11,534832,2.38
2011,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,4.295540870529635,24,539236,2.5
2012,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,544480,2.62
2013,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,548936,2.75
2014,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.705899527577621,17,554206,2.88
2015,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,2.3062394476359387,15,557602,3.02
2016,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.1039111321740274,20,559221,3.17
2017,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.1988109502661155,18,560565,3.3299999999999996
2018,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.511664710832703,18,560279,3.4899999999999998
2019,48029,Bexar County (TX),Bexar County,nhw,Non-Hispanic White,single_heroin,Heroin alone,3.898352190646574,19,559990,3.66
1999,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,206221,0.62
2000,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,200800,0.73
2001,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,196332,0.8700000000000001
2002,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,191457,1.03
2003,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,185873,1.22
2004,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,179491,1.44
2005,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,173293,1.71
2006,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,168396,2.03
2007,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,164877,2.4
2008,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,161638,2.8499999999999996
2009,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,158130,3.38
2010,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,154783,4
2011,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,151452,4.74
2012,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,148908,5.619999999999999
2013,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,145853,6.659999999999999
2014,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,143367,7.89
2015,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,9.299646441393346,12,141200,9.350000000000001
2016,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,9.448467520456001,12,138640,7.17
2017,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,137377,5.49
2018,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,134386,4.21
2019,36005,Bronx County (NY),Bronx County,nhw,Non-Hispanic White,single_heroin,Heroin alone,NA,NA,130643,3.23
